gameId,result,season,week,home,away,winner,home_score,away_score,OT
331110022,"ARI 27, HOU 24",2013,10,HOU,ARI,ARI,24,27,0
331110024,"DEN 28, SD 20",2013,10,DEN,SD,DEN,28,20,0
331110018,"NO 49, DAL 17",2013,10,DAL,NO,NO,17,49,0
331111027,"TB 22, MIA 19",2013,10,MIA,TB,TB,19,22,0
331114010,"IND 30, TEN 27",2013,11,IND,TEN,IND,30,27,0
331117002,"BUF 37, NYJ 14",2013,11,NYJ,BUF,BUF,14,37,0
331117003,"CHI 23, BAL 20 (OT)",2013,11,BAL,CHI,CHI,20,23,1
331117004,"CIN 41, CLE 20",2013,11,CLE,CIN,CIN,20,41,0
331117021,"PHI 24, WSH 16",2013,11,WSH,PHI,PHI,16,24,0
331117023,"PIT 37, DET 27",2013,11,DET,PIT,PIT,27,37,0
331117027,"TB 41, ATL 28",2013,11,ATL,TB,TB,28,41,0
331117030,"ARI 27, JAX 14",2013,11,ARI,JAX,ARI,27,14,0
331117034,"OAK 28, HOU 23",2013,11,OAK,HOU,OAK,28,23,0
331117015,"MIA 20, SD 16",2013,11,SD,MIA,MIA,16,20,0
331117018,"NO 23, SF 20",2013,11,SF,NO,NO,20,23,0
331117019,"NYG 27, GB 13",2013,11,GB,NYG,NYG,13,27,0
331117026,"SEA 41, MIN 20",2013,11,MIN,SEA,SEA,20,41,0
331117007,"DEN 27, KC 17",2013,11,KC,DEN,DEN,17,27,0
331118029,"CAR 24, NE 20",2013,11,NE,CAR,CAR,20,24,0
331121001,"NO 17, ATL 13",2013,12,NO,ATL,NO,17,13,0
331124005,"PIT 27, CLE 11",2013,12,PIT,CLE,PIT,27,11,0
331124008,"TB 24, DET 21",2013,12,TB,DET,TB,24,21,0
331124009,"MIN 26, GB 26 (OT)",2013,12,MIN,GB,TIE,26,26,1
331124012,"SD 41, KC 38",2013,12,SD,KC,SD,41,38,0
331124014,"STL 42, CHI 21",2013,12,CHI,STL,STL,21,42,0
331124015,"CAR 20, MIA 16",2013,12,CAR,MIA,CAR,20,16,0
331124033,"BAL 19, NYJ 3",2013,12,NYJ,BAL,BAL,3,19,0
331124034,"JAX 13, HOU 6",2013,12,JAX,HOU,JAX,13,6,0
331124013,"TEN 23, OAK 19",2013,12,TEN,OAK,TEN,23,19,0
331124022,"ARI 40, IND 11",2013,12,IND,ARI,ARI,11,40,0
331124019,"DAL 24, NYG 21",2013,12,DAL,NYG,DAL,24,21,0
331124017,"NE 34, DEN 31 (OT)",2013,12,DEN,NE,NE,31,34,1
331125028,"SF 27, WSH 6",2013,12,SF,WSH,SF,27,6,0
331128008,"DET 40, GB 10",2013,13,GB,DET,DET,10,40,0
331128006,"DAL 31, OAK 24",2013,13,OAK,DAL,DAL,24,31,0
331128033,"BAL 22, PIT 20",2013,13,PIT,BAL,BAL,20,22,0
331201005,"JAX 32, CLE 28",2013,13,JAX,CLE,JAX,32,28,0
331201011,"IND 22, TEN 14",2013,13,TEN,IND,IND,14,22,0
331201016,"MIN 23, CHI 20 (OT)",2013,13,CHI,MIN,MIN,20,23,1
331201020,"MIA 23, NYJ 3",2013,13,,,unknown,unknown,unknown,unknown
331201021,"PHI 24, ARI 21",2013,13,ARI,PHI,PHI,21,24,0
331201029,"CAR 27, TB 6",2013,13,TB,CAR,CAR,6,27,0
331201034,"NE 34, HOU 31",2013,13,NE,HOU,NE,34,31,0
331201002,"ATL 34, BUF 31 (OT)",2013,13,ATL,BUF,ATL,34,31,1
331201025,"SF 23, STL 13",2013,13,STL,SF,SF,13,23,0
331201012,"DEN 35, KC 28",2013,13,DEN,KC,DEN,35,28,0
331201024,"CIN 17, SD 10",2013,13,CIN,SD,CIN,17,10,0
331201028,"NYG 24, WSH 17",2013,13,NYG,WSH,NYG,24,17,0
331202026,"SEA 34, NO 7",2013,13,NO,SEA,SEA,7,34,0
331205030,"JAX 27, HOU 20",2013,14,HOU,JAX,JAX,20,27,0
331208004,"CIN 42, IND 28",2013,14,IND,CIN,CIN,28,42,0
331208009,"GB 22, ATL 21",2013,14,ATL,GB,GB,21,22,0
331208017,"NE 27, CLE 26",2013,14,CLE,NE,NE,26,27,0
331208020,"NYJ 37, OAK 27",2013,14,OAK,NYJ,NYJ,27,37,0
331208021,"PHI 34, DET 20",2013,14,DET,PHI,PHI,20,34,0
331208023,"MIA 34, PIT 28",2013,14,MIA,PIT,MIA,34,28,0
331208027,"TB 27, BUF 6",2013,14,BUF,TB,TB,6,27,0
331208028,"KC 45, WSH 10",2013,14,KC,WSH,KC,45,10,0
331208033,"BAL 29, MIN 26",2013,14,MIN,BAL,BAL,26,29,0
331208007,"DEN 51, TEN 28",2013,14,TEN,DEN,DEN,28,51,0
331208022,"ARI 30, STL 10",2013,14,STL,ARI,ARI,10,30,0
331208024,"SD 37, NYG 14",2013,14,NYG,SD,SD,14,37,0
331208025,"SF 19, SEA 17",2013,14,SEA,SF,SF,17,19,0
331208018,"NO 31, CAR 13",2013,14,CAR,NO,NO,13,31,0
331209003,"CHI 45, DAL 28",2013,14,DAL,CHI,CHI,28,45,0
331212007,"SD 27, DEN 20",2013,15,SD,DEN,SD,27,20,0
331215001,"ATL 27, WSH 26",2013,15,WSH,ATL,ATL,26,27,0
331215005,"CHI 38, CLE 31",2013,15,CHI,CLE,CHI,38,31,0
331215011,"IND 25, HOU 3",2013,15,HOU,IND,IND,3,25,0
331215015,"MIA 24, NE 20",2013,15,NE,MIA,MIA,20,24,0
331215016,"MIN 48, PHI 30",2013,15,PHI,MIN,MIN,30,48,0
331215019,"SEA 23, NYG 0",2013,15,SEA,NYG,SEA,23,0,0
331215027,"SF 33, TB 14",2013,15,SF,TB,SF,33,14,0
331215030,"BUF 27, JAX 20",2013,15,BUF,JAX,BUF,27,20,0
331215013,"KC 56, OAK 31",2013,15,KC,OAK,KC,56,31,0
331215029,"CAR 30, NYJ 20",2013,15,NYJ,CAR,CAR,20,30,0
331215006,"GB 37, DAL 36",2013,15,GB,DAL,GB,37,36,0
331215010,"ARI 37, TEN 34 (OT)",2013,15,ARI,TEN,ARI,37,34,1
331215014,"STL 27, NO 16",2013,15,NO,STL,STL,16,27,0
331215023,"PIT 30, CIN 20",2013,15,CIN,PIT,PIT,20,30,0
331216008,"BAL 18, DET 16",2013,15,BAL,DET,BAL,18,16,0
331222002,"BUF 19, MIA 0",2013,16,MIA,BUF,BUF,0,19,0
331222004,"CIN 42, MIN 14",2013,16,MIN,CIN,CIN,14,42,0
331222012,"IND 23, KC 7",2013,16,IND,KC,IND,23,7,0
331222014,"STL 23, TB 13",2013,16,TB,STL,STL,13,23,0
331222020,"NYJ 24, CLE 13",2013,16,CLE,NYJ,NYJ,13,24,0
331222028,"DAL 24, WSH 23",2013,16,DAL,WSH,DAL,24,23,0
331222029,"CAR 17, NO 13",2013,16,NO,CAR,CAR,13,17,0
331222030,"TEN 20, JAX 16",2013,16,TEN,JAX,TEN,20,16,0
331222034,"DEN 37, HOU 13",2013,16,DEN,HOU,DEN,37,13,0
331222008,"NYG 23, DET 20 (OT)",2013,16,NYG,DET,NYG,23,20,1
331222026,"ARI 17, SEA 10",2013,16,ARI,SEA,ARI,17,10,0
331222009,"PIT 38, GB 31",2013,16,PIT,GB,PIT,38,31,0
331222024,"SD 26, OAK 13",2013,16,OAK,SD,SD,13,26,0
331222033,"NE 41, BAL 7",2013,16,NE,BAL,NE,41,7,0
331222021,"PHI 54, CHI 11",2013,16,CHI,PHI,PHI,11,54,0
331223025,"SF 34, ATL 24",2013,16,ATL,SF,SF,24,34,0
331229001,"CAR 21, ATL 20",2013,17,CAR,ATL,CAR,21,20,0
331229004,"CIN 34, BAL 17",2013,17,BAL,CIN,CIN,17,34,0
331229010,"TEN 16, HOU 10",2013,17,HOU,TEN,TEN,10,16,0
331229011,"IND 30, JAX 10",2013,17,JAX,IND,IND,10,30,0
331229015,"NYJ 20, MIA 7",2013,17,NYJ,MIA,NYJ,20,7,0
331229016,"MIN 14, DET 13",2013,17,DET,MIN,MIN,13,14,0
331229019,"NYG 20, WSH 6",2013,17,WSH,NYG,NYG,6,20,0
331229023,"PIT 20, CLE 7",2013,17,CLE,PIT,PIT,7,20,0
331229003,"GB 33, CHI 28",2013,17,GB,CHI,GB,33,28,0
331229013,"DEN 34, OAK 14",2013,17,DEN,OAK,DEN,34,14,0
331229017,"NE 34, BUF 20",2013,17,BUF,NE,NE,20,34,0
331229018,"NO 42, TB 17",2013,17,TB,NO,NO,17,42,0
331229022,"SF 23, ARI 20",2013,17,SF,ARI,SF,23,20,0
331229024,"SD 27, KC 24 (OT)",2013,17,KC,SD,SD,24,27,1
331229026,"SEA 27, STL 9",2013,17,STL,SEA,SEA,9,27,0
331229006,"PHI 24, DAL 22",2013,17,PHI,DAL,PHI,24,22,0
400554214,"SEA 36, GB 16",2014,1,GB,SEA,SEA,16,36,0
400554215,"ATL 37, NO 34 (OT)",2014,1,NO,ATL,ATL,34,37,1
400554232,"BUF 23, CHI 20 (OT)",2014,1,BUF,CHI,BUF,23,20,1
400554260,"TEN 26, KC 10",2014,1,TEN,KC,TEN,26,10,0
400554217,"MIN 34, STL 6",2014,1,MIN,STL,MIN,34,6,0
400554262,"MIA 33, NE 20",2014,1,NE,MIA,MIA,20,33,0
400554226,"NYJ 19, OAK 14",2014,1,OAK,NYJ,NYJ,14,19,0
400554223,"PHI 34, JAX 17",2014,1,JAX,PHI,PHI,17,34,0
400554221,"PIT 30, CLE 27",2014,1,CLE,PIT,PIT,27,30,0
400554229,"CIN 23, BAL 16",2014,1,CIN,BAL,CIN,23,16,0
400554256,"HOU 17, WSH 6",2014,1,WSH,HOU,HOU,6,17,0
400554269,"SF 28, DAL 17",2014,1,SF,DAL,SF,28,17,0
400554266,"CAR 20, TB 14",2014,1,CAR,TB,CAR,20,14,0
400554273,"DEN 31, IND 24",2014,1,IND,DEN,DEN,24,31,0
400554296,"DET 35, NYG 14",2014,1,NYG,DET,DET,14,35,0
400554301,"ARI 18, SD 17",2014,1,SD,ARI,ARI,17,18,0
400554196,"BAL 26, PIT 6",2014,2,PIT,BAL,BAL,6,26,0
400554198,"BUF 29, MIA 10",2014,2,MIA,BUF,BUF,10,29,0
400554245,"CIN 24, ATL 10",2014,2,ATL,CIN,CIN,10,24,0
400554241,"CLE 26, NO 24",2014,2,NO,CLE,CLE,24,26,0
400554206,"DAL 26, TEN 10",2014,2,DAL,TEN,DAL,26,10,0
400554235,"NE 30, MIN 7",2014,2,NE,MIN,NE,30,7,0
400554211,"ARI 25, NYG 14",2014,2,ARI,NYG,ARI,25,14,0
400554202,"WSH 41, JAX 10",2014,2,JAX,WSH,WSH,10,41,0
400554249,"CAR 24, DET 7",2014,2,DET,CAR,CAR,7,24,0
400554278,"SD 30, SEA 21",2014,2,SEA,SD,SD,21,30,0
400554274,"STL 19, TB 17",2014,2,STL,TB,STL,19,17,0
400554291,"DEN 24, KC 17",2014,2,KC,DEN,DEN,17,24,0
400554287,"GB 31, NYJ 24",2014,2,NYJ,GB,GB,24,31,0
400554284,"HOU 30, OAK 14",2014,2,HOU,OAK,HOU,30,14,0
400554314,"CHI 28, SF 20",2014,2,CHI,SF,CHI,28,20,0
400554318,"PHI 30, IND 27",2014,2,PHI,IND,PHI,30,27,0
400554194,"ATL 56, TB 14",2014,3,TB,ATL,ATL,14,56,0
400554195,"SD 22, BUF 10",2014,3,SD,BUF,SD,22,10,0
400554237,"CIN 33, TEN 7",2014,3,TEN,CIN,CIN,7,33,0
400554240,"BAL 23, CLE 21",2014,3,BAL,CLE,BAL,23,21,0
400554244,"DET 19, GB 7",2014,3,GB,DET,DET,7,19,0
400554199,"DAL 34, STL 31",2014,3,DAL,STL,DAL,34,31,0
400554250,"NE 16, OAK 9",2014,3,OAK,NE,NE,9,16,0
400554213,"NO 20, MIN 9",2014,3,MIN,NO,NO,9,20,0
400554208,"NYG 30, HOU 17",2014,3,HOU,NYG,NYG,17,30,0
400554203,"PHI 37, WSH 34",2014,3,WSH,PHI,PHI,34,37,0
400554247,"IND 44, JAX 17",2014,3,IND,JAX,IND,44,17,0
400554253,"ARI 23, SF 14",2014,3,SF,ARI,ARI,14,23,0
400554280,"KC 34, MIA 15",2014,3,KC,MIA,KC,34,15,0
400554276,"SEA 26, DEN 20 (OT)",2014,3,DEN,SEA,SEA,20,26,1
400554283,"PIT 37, CAR 19",2014,3,PIT,CAR,PIT,37,19,0
400554288,"CHI 27, NYJ 19",2014,3,CHI,NYJ,CHI,27,19,0
400554201,"NYG 45, WSH 14",2014,4,NYG,WSH,NYG,45,14,0
400554207,"GB 38, CHI 17",2014,4,GB,CHI,GB,38,17,0
400554238,"IND 41, TEN 17",2014,4,TEN,IND,IND,17,41,0
400554286,"MIA 38, OAK 14",2014,4,MIA,OAK,MIA,38,14,0
400554252,"DET 24, NYJ 17",2014,4,DET,NYJ,DET,24,17,0
400554279,"TB 27, PIT 24",2014,4,TB,PIT,TB,27,24,0
400554248,"BAL 38, CAR 10",2014,4,CAR,BAL,BAL,10,38,0
400554212,"HOU 23, BUF 17",2014,4,BUF,HOU,HOU,17,23,0
400554290,"SD 33, JAX 14",2014,4,JAX,SD,SD,14,33,0
400554242,"MIN 41, ATL 28",2014,4,ATL,MIN,MIN,28,41,0
400554315,"SF 26, PHI 21",2014,4,PHI,SF,SF,21,26,0
400554319,"DAL 38, NO 17",2014,4,NO,DAL,DAL,17,38,0
400554325,"KC 41, NE 14",2014,4,NE,KC,KC,14,41,0
400554197,"GB 42, MIN 10",2014,5,MIN,GB,GB,10,42,0
400554234,"DAL 20, HOU 17 (OT)",2014,5,HOU,DAL,DAL,17,20,1
400554236,"BUF 17, DET 14",2014,5,BUF,DET,BUF,17,14,0
400554204,"CLE 29, TEN 28",2014,5,CLE,TEN,CLE,29,28,0
400554239,"IND 20, BAL 13",2014,5,BAL,IND,IND,13,20,0
400554210,"NO 37, TB 31 (OT)",2014,5,TB,NO,NO,31,37,1
400554209,"NYG 30, ATL 20",2014,5,ATL,NYG,NYG,20,30,0
400554205,"PHI 34, STL 28",2014,5,STL,PHI,PHI,28,34,0
400554200,"CAR 31, CHI 24",2014,5,CHI,CAR,CAR,24,31,0
400554243,"PIT 17, JAX 9",2014,5,PIT,JAX,PIT,17,9,0
400554246,"DEN 41, ARI 20",2014,5,ARI,DEN,DEN,20,41,0
400554275,"SD 31, NYJ 0",2014,5,NYJ,SD,SD,0,31,0
400554251,"SF 22, KC 17",2014,5,KC,SF,SF,17,22,0
400554277,"NE 43, CIN 17",2014,5,CIN,NE,NE,17,43,0
400554282,"SEA 27, WSH 17",2014,5,SEA,WSH,SEA,27,17,0
400554216,"IND 33, HOU 28",2014,6,IND,HOU,IND,33,28,0
400554259,"NE 37, BUF 22",2014,6,NE,BUF,NE,37,22,0
400554263,"CAR 37, CIN 37 (OT)",2014,6,CAR,CIN,TIE,37,37,1
400554295,"CLE 31, PIT 10",2014,6,PIT,CLE,CLE,10,31,0
400554222,"TEN 16, JAX 14",2014,6,JAX,TEN,TEN,14,16,0
400554299,"GB 27, MIA 24",2014,6,GB,MIA,GB,27,24,0
400554255,"DET 17, MIN 3",2014,6,DET,MIN,DET,17,3,0
400554231,"DEN 31, NYJ 17",2014,6,DEN,NYJ,DEN,31,17,0
400554225,"BAL 48, TB 17",2014,6,BAL,TB,BAL,48,17,0
400554302,"SD 31, OAK 28",2014,6,SD,OAK,SD,31,28,0
400554220,"CHI 27, ATL 13",2014,6,CHI,ATL,CHI,27,13,0
400554308,"ARI 30, WSH 20",2014,6,WSH,ARI,ARI,20,30,0
400554305,"DAL 30, SEA 23",2014,6,DAL,SEA,DAL,30,23,0
400554312,"PHI 27, NYG 0",2014,6,NYG,PHI,PHI,0,27,0
400554335,"SF 31, STL 17",2014,6,SF,STL,SF,31,17,0
400554219,"NE 27, NYJ 25",2014,7,NYJ,NE,NE,25,27,0
400554268,"BUF 17, MIN 16",2014,7,MIN,BUF,BUF,16,17,0
400554270,"MIA 27, CHI 14",2014,7,MIA,CHI,MIA,27,14,0
400554271,"DET 24, NO 23",2014,7,NO,DET,DET,23,24,0
400554294,"GB 38, CAR 17",2014,7,CAR,GB,GB,17,38,0
400554265,"IND 27, CIN 0",2014,7,CIN,IND,IND,0,27,0
400554257,"STL 28, SEA 26",2014,7,SEA,STL,STL,26,28,0
400554233,"WSH 19, TEN 17",2014,7,TEN,WSH,WSH,17,19,0
400554261,"JAX 24, CLE 6",2014,7,CLE,JAX,JAX,6,24,0
400554228,"BAL 29, ATL 7",2014,7,ATL,BAL,BAL,7,29,0
400554297,"KC 23, SD 20",2014,7,KC,SD,KC,23,20,0
400554304,"DAL 31, NYG 21",2014,7,NYG,DAL,DAL,21,31,0
400554300,"ARI 24, OAK 13",2014,7,ARI,OAK,ARI,24,13,0
400554307,"DEN 42, SF 17",2014,7,SF,DEN,DEN,17,42,0
400554311,"PIT 30, HOU 23",2014,7,HOU,PIT,PIT,23,30,0
400554218,"DEN 35, SD 21",2014,8,SD,DEN,DEN,21,35,0
400554224,"DET 22, ATL 21",2014,8,DET,ATL,DET,22,21,0
400554264,"CIN 27, BAL 24",2014,8,BAL,CIN,CIN,24,27,0
400554230,"HOU 30, TEN 16",2014,8,HOU,TEN,HOU,30,16,0
400554227,"KC 34, STL 7",2014,8,STL,KC,KC,7,34,0
400554272,"NE 51, CHI 23",2014,8,CHI,NE,NE,23,51,0
400554298,"BUF 43, NYJ 23",2014,8,BUF,NYJ,BUF,43,23,0
400554254,"MIN 19, TB 13 (OT)",2014,8,MIN,TB,MIN,19,13,1
400554258,"SEA 13, CAR 9",2014,8,SEA,CAR,SEA,13,9,0
400554267,"MIA 27, JAX 13",2014,8,MIA,JAX,MIA,27,13,0
400554303,"ARI 24, PHI 20",2014,8,PHI,ARI,ARI,20,24,0
400554306,"CLE 23, OAK 13",2014,8,OAK,CLE,CLE,13,23,0
400554310,"PIT 51, IND 34",2014,8,IND,PIT,PIT,34,51,0
400554313,"NO 44, GB 23",2014,8,GB,NO,NO,23,44,0
400554336,"WSH 20, DAL 17 (OT)",2014,8,WSH,DAL,WSH,20,17,1
400554309,"NO 28, CAR 10",2014,9,NO,CAR,NO,28,10,0
400554344,"CIN 33, JAX 23",2014,9,JAX,CIN,CIN,23,33,0
400554334,"CLE 22, TB 17",2014,9,TB,CLE,CLE,17,22,0
400554337,"ARI 28, DAL 17",2014,9,ARI,DAL,ARI,28,17,0
400554341,"KC 24, NYJ 10",2014,9,NYJ,KC,KC,10,24,0
400554347,"MIA 37, SD 0",2014,9,SD,MIA,MIA,0,37,0
400554351,"MIN 29, WSH 26",2014,9,WSH,MIN,MIN,26,29,0
400554339,"PHI 31, HOU 21",2014,9,PHI,HOU,PHI,31,21,0
400554377,"STL 13, SF 10",2014,9,STL,SF,STL,13,10,0
400554381,"NE 43, DEN 21",2014,9,DEN,NE,NE,21,43,0
400554385,"SEA 30, OAK 24",2014,9,OAK,SEA,SEA,24,30,0
400554389,"PIT 43, BAL 23",2014,9,BAL,PIT,PIT,23,43,0
400554393,"IND 40, NYG 24",2014,9,IND,NYG,IND,40,24,0
400554328,"CLE 24, CIN 3",2014,10,CLE,CIN,CLE,24,3,0
400554332,"KC 17, BUF 13",2014,10,KC,BUF,KC,17,13,0
400554355,"DET 20, MIA 16",2014,10,MIA,DET,DET,16,20,0
400554362,"SF 27, NO 24 (OT)",2014,10,SF,NO,SF,27,24,1
400554370,"NYJ 20, PIT 13",2014,10,PIT,NYJ,NYJ,13,20,0
400554372,"ATL 27, TB 17",2014,10,ATL,TB,ATL,27,17,0
400554358,"DAL 31, JAX 17",2014,10,DAL,JAX,DAL,31,17,0
400554367,"BAL 21, TEN 7",2014,10,TEN,BAL,BAL,7,21,0
400554396,"DEN 41, OAK 17",2014,10,DEN,OAK,DEN,41,17,0
400554397,"ARI 31, STL 14",2014,10,STL,ARI,ARI,14,31,0
400554400,"SEA 38, NYG 17",2014,10,NYG,SEA,SEA,17,38,0
400554403,"GB 55, CHI 14",2014,10,CHI,GB,GB,14,55,0
400554408,"PHI 45, CAR 21",2014,10,CAR,PHI,PHI,21,45,0
400554338,"MIA 22, BUF 9",2014,11,BUF,MIA,MIA,9,22,0
400554340,"CHI 21, MIN 13",2014,11,MIN,CHI,CHI,13,21,0
400554343,"HOU 23, CLE 7",2014,11,HOU,CLE,HOU,23,7,0
400554348,"KC 24, SEA 20",2014,11,SEA,KC,KC,20,24,0
400554383,"STL 22, DEN 7",2014,11,DEN,STL,STL,7,22,0
400554375,"CIN 27, NO 10",2014,11,CIN,NO,CIN,27,10,0
400554387,"SF 16, NYG 10",2014,11,SF,NYG,SF,16,10,0
400554378,"TB 27, WSH 7",2014,11,TB,WSH,TB,27,7,0
400554352,"ATL 19, CAR 17",2014,11,ATL,CAR,ATL,19,17,0
400554391,"SD 13, OAK 6",2014,11,OAK,SD,SD,6,13,0
400554345,"GB 53, PHI 20",2014,11,PHI,GB,GB,20,53,0
400554414,"ARI 14, DET 6",2014,11,DET,ARI,ARI,6,14,0
400554417,"NE 42, IND 20",2014,11,NE,IND,NE,42,20,0
400554421,"PIT 27, TEN 24",2014,11,PIT,TEN,PIT,27,24,0
400554293,"OAK 24, KC 20",2014,12,KC,OAK,OAK,20,24,0
400554317,"CLE 26, ATL 24",2014,12,CLE,ATL,CLE,26,24,0
400554333,"CHI 21, TB 13",2014,12,TB,CHI,CHI,13,21,0
400554326,"IND 23, JAX 3",2014,12,JAX,IND,IND,3,23,0
400554324,"GB 24, MIN 21",2014,12,GB,MIN,GB,24,21,0
400554322,"NE 34, DET 9",2014,12,DET,NE,NE,9,34,0
400554320,"PHI 43, TEN 24",2014,12,TEN,PHI,PHI,24,43,0
400554329,"CIN 22, HOU 13",2014,12,CIN,HOU,CIN,22,13,0
400554360,"SD 27, STL 24",2014,12,STL,SD,SD,24,27,0
400554357,"SEA 19, ARI 3",2014,12,ARI,SEA,SEA,3,19,0
400554364,"DEN 39, MIA 36",2014,12,MIA,DEN,DEN,36,39,0
400554365,"SF 17, WSH 13",2014,12,WSH,SF,SF,13,17,0
400554369,"DAL 31, NYG 28",2014,12,DAL,NYG,DAL,31,28,0
400554331,Postponed,2014,12,,,unknown,unknown,unknown,unknown
400607990,"BUF 38, NYJ 3",2014,12,NYJ,BUF,BUF,3,38,0
400554394,"BAL 34, NO 27",2014,12,BAL,NO,BAL,34,27,0
400554281,"DET 34, CHI 17",2014,13,CHI,DET,DET,17,34,0
400554285,"PHI 33, DAL 10",2014,13,PHI,DAL,PHI,33,10,0
400554289,"SEA 19, SF 3",2014,13,SEA,SF,SEA,19,3,0
400554321,"BUF 26, CLE 10",2014,13,CLE,BUF,BUF,10,26,0
400554292,"IND 49, WSH 27",2014,13,WSH,IND,IND,27,49,0
400554354,"STL 52, OAK 0",2014,13,OAK,STL,STL,0,52,0
400554363,"MIN 31, CAR 13",2014,13,CAR,MIN,MIN,13,31,0
400554359,"NO 35, PIT 32",2014,13,NO,PIT,NO,35,32,0
400554330,"CIN 14, TB 13",2014,13,CIN,TB,CIN,14,13,0
400554327,"JAX 25, NYG 24",2014,13,NYG,JAX,JAX,24,25,0
400554323,"SD 34, BAL 33",2014,13,SD,BAL,SD,34,33,0
400554316,"HOU 45, TEN 21",2014,13,TEN,HOU,HOU,21,45,0
400554368,"ATL 29, ARI 18",2014,13,ARI,ATL,ATL,18,29,0
400554371,"GB 26, NE 21",2014,13,NE,GB,GB,21,26,0
400554395,"DEN 29, KC 16",2014,13,DEN,KC,DEN,29,16,0
400554399,"MIA 16, NYJ 13",2014,13,MIA,NYJ,MIA,16,13,0
400554349,"DAL 41, CHI 28",2014,14,DAL,CHI,DAL,41,28,0
400554374,"PIT 42, CIN 21",2014,14,PIT,CIN,PIT,42,21,0
400554422,"IND 25, CLE 24",2014,14,IND,CLE,IND,25,24,0
400554424,"DET 34, TB 17",2014,14,TB,DET,DET,17,34,0
400554384,"NYG 36, TEN 7",2014,14,NYG,TEN,NYG,36,7,0
400554419,"BAL 28, MIA 13",2014,14,BAL,MIA,BAL,28,13,0
400554416,"MIN 30, NYJ 24 (OT)",2014,14,NYJ,MIN,MIN,24,30,1
400554388,"CAR 41, NO 10",2014,14,CAR,NO,CAR,41,10,0
400554379,"STL 24, WSH 0",2014,14,STL,WSH,STL,24,0,0
400554426,"HOU 27, JAX 13",2014,14,HOU,JAX,HOU,27,13,0
400554428,"DEN 24, BUF 17",2014,14,BUF,DEN,DEN,17,24,0
400554429,"ARI 17, KC 14",2014,14,KC,ARI,ARI,14,17,0
400554431,"OAK 24, SF 13",2014,14,SF,OAK,OAK,13,24,0
400554430,"SEA 24, PHI 14",2014,14,SEA,PHI,SEA,24,14,0
400554432,"NE 23, SD 14",2014,14,NE,SD,NE,23,14,0
400554433,"GB 43, ATL 37",2014,14,ATL,GB,GB,37,43,0
400554342,"ARI 12, STL 6",2014,15,ARI,STL,ARI,12,6,0
400554346,"PIT 27, ATL 20",2014,15,PIT,ATL,PIT,27,20,0
400554386,"BUF 21, GB 13",2014,15,GB,BUF,BUF,13,21,0
400554392,"CIN 30, CLE 0",2014,15,CIN,CLE,CIN,30,0,0
400554380,"IND 17, HOU 10",2014,15,HOU,IND,IND,10,17,0
400554376,"KC 31, OAK 13",2014,15,OAK,KC,KC,13,31,0
400554353,"NE 41, MIA 13",2014,15,MIA,NE,NE,13,41,0
400554350,"NYG 24, WSH 13",2014,15,WSH,NYG,NYG,13,24,0
400554390,"CAR 19, TB 17",2014,15,TB,CAR,CAR,17,19,0
400554382,"BAL 20, JAX 12",2014,15,JAX,BAL,BAL,12,20,0
400554418,"NYJ 16, TEN 11",2014,15,NYJ,TEN,NYJ,16,11,0
400554420,"DEN 22, SD 10",2014,15,DEN,SD,DEN,22,10,0
400554415,"DET 16, MIN 14",2014,15,MIN,DET,DET,14,16,0
400554423,"SEA 17, SF 7",2014,15,SF,SEA,SEA,7,17,0
400554425,"DAL 38, PHI 27",2014,15,DAL,PHI,DAL,38,27,0
400554427,"NO 31, CHI 15",2014,15,NO,CHI,NO,31,15,0
400554356,"JAX 21, TEN 13",2014,16,TEN,JAX,JAX,13,21,0
400554366,"WSH 27, PHI 24",2014,16,,,unknown,unknown,unknown,unknown
400554361,"SD 38, SF 35 (OT)",2014,16,SD,SF,SD,38,35,1
400554401,"DET 20, CHI 14",2014,16,DET,CHI,DET,20,14,0
400554373,"MIA 37, MIN 35",2014,16,MIN,MIA,MIA,35,37,0
400554406,"ATL 30, NO 14",2014,16,ATL,NO,ATL,30,14,0
400554436,"NE 17, NYJ 16",2014,16,NE,NYJ,NE,17,16,0
400554434,"PIT 20, KC 12",2014,16,KC,PIT,PIT,12,20,0
400554410,"GB 20, TB 3",2014,16,GB,TB,GB,20,3,0
400554402,"CAR 17, CLE 13",2014,16,CLE,CAR,CAR,13,17,0
400554398,"HOU 25, BAL 13",2014,16,BAL,HOU,HOU,13,25,0
400554439,"NYG 37, STL 27",2014,16,NYG,STL,NYG,37,27,0
400554444,"DAL 42, IND 7",2014,16,IND,DAL,DAL,7,42,0
400554442,"OAK 26, BUF 24",2014,16,BUF,OAK,OAK,24,26,0
400554447,"SEA 35, ARI 6",2014,16,SEA,ARI,SEA,35,6,0
400554449,"CIN 37, DEN 28",2014,16,DEN,CIN,CIN,28,37,0
400554409,"IND 27, TEN 10",2014,17,IND,TEN,IND,27,10,0
400554413,"KC 19, SD 7",2014,17,SD,KC,KC,7,19,0
400554435,"NYJ 37, MIA 24",2014,17,NYJ,MIA,NYJ,37,24,0
400554437,"MIN 13, CHI 9",2014,17,CHI,MIN,MIN,9,13,0
400554438,"BUF 17, NE 9",2014,17,BUF,NE,BUF,17,9,0
400554440,"PHI 34, NYG 26",2014,17,PHI,NYG,PHI,34,26,0
